IDs	SMILES
CDK_Depict_4_28	CC(=O)N(C)[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O
CDK_Depict_4_29	CCOSSOCC
CDK_Depict_4_30	CC1NC(SC(O1)C)C
CDK_Depict_4_31	B1BBBBBC(=C(BBBB1)CO)CO
CDK_Depict_4_32	C1=CC=C(C=C1)C(C2=CC=CC=C2F)(Cl)Cl
CDK_Depict_4_33	C1[C@@H](C([C@H](CC1(C(=O)O)O)O)O)O
CDK_Depict_4_34	CC(C)(C#N)[C@@H]1CC=C(C1)I
CDK_Depict_4_35	C1=CC=C(C=C1)[C@H](C(=O)O)O
CDK_Depict_4_36	CCOC(=C)N(P=S)Cl
CDK_Depict_4_37	C1C(=NN=N1)N=CC=NN2C=NN=C2N
CDK_Depict_4_38	C1=CP2C=NC1N=C2
CDK_Depict_4_39	CCOC(=N)N(C(=O)N(SC)SC)SC
CDK_Depict_4_40	[3H]P(C(=S)F)I
CDK_Depict_4_41	CCN(CC)C[C@@H](CP(=O)(O)O)P(=O)(O)O
CDK_Depict_4_42	CCOC1=C(C1=O)OCC
CDK_Depict_4_43	C1=CC2=CC3=CC=C4C3=C2C1=C4
CDK_Depict_4_44	C[C@@]1(CC[C@@H]2C1(CC[C@H]3C2CC4=CC(=O)CCC34C)C)O
CDK_Depict_4_45	CCC[C@@H]([C@H]1CN[C@H](C(=O)N1)C(C)C)O
CDK_Depict_4_46	C1=CS(=S(=O)=O)C=C1
CDK_Depict_4_47	CC(C)(C(=N)N)N=NC(C)(CCl)C(=N)N
CDK_Depict_4_48	B(CC)(CC)N1C=C(C=N1)Br
CDK_Depict_4_49	C[C@]12CC[C@@H](C[C@H]1C(=O)CC2)O
CDK_Depict_4_50	CC(=O)C(=C=O)P(=S)(C(C)(C)C)C(C)(C)C
CDK_Depict_4_51	C[C@]12C[C@H](CS(=O)C1)C3=C(N2)C=CC(=C3)F
CDK_Depict_4_52	C([C@H]([C@H]([C@@H]([C@H]([C@H](C(=O)O)O)O)O)O)O)O
CDK_Depict_4_53	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC=CC=C34
CDK_Depict_4_54	[2H]C([2H])([2H])C1=NC(=NC(=N1)/C=C/C)C([2H])([2H])[2H]
CDK_Depict_4_55	CO[C@@H]1C[C@@]23C(CCN2CCC4=C3CC(=O)OC4)C=C1
CDK_Depict_4_56	C1[C@H](C(=O)NO1)N
CDK_Depict_4_57	B1(CB(OB(O1)C)C)C
CDK_Depict_4_59	C(C(=O)O[Hg]OC(=O)CBr)Br
CDK_Depict_4_60	C(=O)(N)NNNNC(=O)N
CDK_Depict_4_61	C1CSC(=O)C(=O)SCCSCCSC(=O)C(=O)SCCS1
CDK_Depict_4_62	CC(C)C1=CC2=C(C=C1)[C@@]3(CCC[C@]([C@H]3CC2)(C)C=O)C
CDK_Depict_4_63	C[C@@H]1CC[C@]23[C@H]1CC[C@]2(C[C@@H]([C@]3(C)O)C)C
CDK_Depict_4_64	C(OOC(Br)Br)(Br)Br
CDK_Depict_4_65	COC\1=C(SS/C1=C\N=O)SC
CDK_Depict_4_66	B(B(N(C)C)I)(N(C)C)I
CDK_Depict_4_67	C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)CO)O
CDK_Depict_4_68	C[C@@H]([C@@H](C1=CC(=CC=C1)O)O)N
CDK_Depict_4_69	C1=NN=NN1OC(=O)N
CDK_Depict_4_71	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N)C(=O)O)C
CDK_Depict_4_72	COCCOCOOOCOCCOC
CDK_Depict_4_73	C1(=NNN=N1)OC(=O)O
CDK_Depict_4_74	C1=CN(N=N1)NC(=O)NN2C=CN=N2
CDK_Depict_4_75	C(O)P(=O)(CO)OP(=O)(CO)CO
CDK_Depict_4_76	CN(C)[C-]=NC(=NC(=[W])C(=O)O)Cl
CDK_Depict_4_77	C(=N)(N)P(=O)=O
CDK_Depict_4_78	C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)O)O
CDK_Depict_4_79	CCCCCCCCCCCC(=O)N[C@@H](C(C)C)C(=O)O
CDK_Depict_4_80	CC(C)O/C(=C/P(=O)(Cl)Cl)/C(P(=O)(Cl)Cl)Cl
CDK_Depict_4_81	CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O
CDK_Depict_4_82	COC(=O)CCC/C=C\C[C@H]1[C@H]2CC[C@H](C2)[C@@H]1C=O
CDK_Depict_4_83	C1CN(CCN1)C(C(N2CCNCC2)O)O
CDK_Depict_4_84	CCOC=NC1=C(N=CN=C1Cl)Cl
CDK_Depict_4_86	C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N
CDK_Depict_4_87	C(#N)C(C(Cl)(Cl)Cl)(N=S=O)Cl
CDK_Depict_4_88	CCCC[SeH]=P(C(Cl)(Cl)Cl)([SeH])[SeH]
CDK_Depict_4_89	C1NC(=S)N=N1
CDK_Depict_4_90	CNP(=O)(N(C)P(=O)(Cl)Cl)Cl
CDK_Depict_4_91	C1=CP=PP=C1C2=PP=PC=C2
CDK_Depict_4_92	CCN(CC)P(=O)(C#CCl)OC
CDK_Depict_4_93	C[C@@H](C(=O)C)O[C@@H]1C[C@H]2[C@H]3CC[C@@]([C@H]2O1)(C3(C)C)C
CDK_Depict_4_94	C1CC(O[C@@H]1C(=O)O)C(=O)O
CDK_Depict_4_95	OS1(OO1)(O)(O)O
CDK_Depict_4_96	CCCC1(N=C2C=CC=CC2=N1)N(C)C
CDK_Depict_4_97	C(=C(F)F)(C(=O)F)F
CDK_Depict_4_98	C1C[C@@H]2C[C@H]1[C@H]3[C@@H]2[C@H]([C@@H]4OC[C@H]3O4)O
CDK_Depict_4_99	C[C@@H]1[C@@H]2C[C@](O1)(CC=C2C)C(C)C
CDK_Depict_4_100	N1[P+](N[P+](N[P+]1(F)F)(F)F)(F)F
CDK_Depict_5_1	C(#N)C(N(F)F)(F)Cl
CDK_Depict_5_2	[Fe]=[Bi+]
CDK_Depict_5_3	C[C@@H](CC1=CC=CC=C1)NC
CDK_Depict_5_4	C(=O)C(=NN=[W])C(=[W])O
CDK_Depict_5_5	CC(C)[C@](C(C)OC)(C(=O)O)O
CDK_Depict_5_6	CC(C)[C@H]1CC[C@]2([C@@H]3COC(=O)[C@@H]3[C@@H]1C24CO4)C
CDK_Depict_5_7	CC(C)NN(NC(C)C)P(O)OCl
CDK_Depict_5_8	B(B(N(C)C)SC1=CC=CC1)(N(C)C)SC2=CC=CC2
CDK_Depict_5_9	CNC(=S)N1CCNC1=S
CDK_Depict_5_10	CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O
CDK_Depict_5_11	B1(C(B(C1(C)C)C)C)C
CDK_Depict_5_12	C1[C@H](N(C[C@]12C(=O)NC(=O)N2)CC3=CC=CC=C3)CO
CDK_Depict_5_13	C12NC3NC(N1)NC(N2)N3
CDK_Depict_5_14	N1SNS(=NS1)O
CDK_Depict_5_15	CNC(=NC)P(=O)(O)SC
CDK_Depict_5_16	C1C[C@@H]([C@@H](C2=CC=CC=C2C1)O)N
CDK_Depict_5_17	F[Mn](F)(F)(F)(Br)Br
CDK_Depict_5_18	C(=O)(NO)P(=O)(O)O
CDK_Depict_5_19	CCSCCSP(=O)(C)OC(C)(C)C(C)(C)O
CDK_Depict_5_20	C[C@@H]([C@@H]([C@H]([C@H](C=O)O)O)O)O
CDK_Depict_5_21	CC1(SCCS1)C#CCCCCC#CC2(SCCS2)C
CDK_Depict_5_22	C1(NC(=C(N1)Br)Br)Br
CDK_Depict_5_24	CC=[Zr](F)F
CDK_Depict_5_25	C1C#CC[C@@H]([C@H]1N=C=O)N=C=O
CDK_Depict_5_26	CC[C@@H](CO)NCCN[C@@H](CC)CO
CDK_Depict_5_27	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC=C4[C@@]3(CC[C@@H](C4)O)C
CDK_Depict_5_28	C1=C2C(=NC=N1)PC=N2
CDK_Depict_5_29	C[C@H]1CC2([C@H](CCC2C3C1C4=C(CC3)C=C(C=C4)O)O)C
CDK_Depict_5_30	C1=CN=NN=C1S(=O)(=O)Cl
CDK_Depict_5_31	C[Ge](C)(C)O[V](=O)(O[Ge](C)(C)C)O[Ge](C)(C)C
CDK_Depict_5_32	CC#CC#CC(C1=CC=C(O1)CCCO)O
CDK_Depict_5_33	CC1=CC(=O)CC([C@]1(C=CC(=CC(=O)O)C)O)(C)C
CDK_Depict_5_34	C1CCN2CC3CC([C@H]2C1)CN4C3=CC=CC4=O
CDK_Depict_5_35	C[C@@]1(CCC2C1(CCC3C2CCC4C3CCC(=O)C4)C)O
CDK_Depict_5_36	CC(C)(C)NP(=O)(CBr)Cl
CDK_Depict_5_37	C[C@@H]1[C@H](O[C@](C(=N1)C)(C)O)C2=CC=CC=C2
CDK_Depict_5_38	CC1=CP(C=C1C)CP2C=C(C(=C2)C)C
CDK_Depict_5_40	CCOC(=NC1=NOC(=C1)C)C
CDK_Depict_5_41	CN(CCP(C)C)CCP(C)C
CDK_Depict_5_42	CCCCCCCCCCCCC[C@@H]1[C@@H](NC(=O)O1)C
CDK_Depict_5_43	C(=O)[C@H]([C@@H]([C@H]([C@@H](C(=O)O)O)O)O)O
CDK_Depict_5_44	CC(C)(C)OC(=O)N[C@H](CC1CCCCC1)[C@@H](C(F)(F)F)O
CDK_Depict_5_45	COCN1CN(C(=C1O)O)COC
CDK_Depict_5_46	CC(C)(C)OOCC1(CO1)C#N
CDK_Depict_5_47	CC(C)(C)N=P(Br)(Br)Br
CDK_Depict_5_48	CSC(=NC(=O)C(=O)N=C(SC)Cl)Cl
CDK_Depict_5_49	[B]=[GeH2]
CDK_Depict_5_50	CC1=CC[C@]2(CC[C@]3([C@@H]2[C@H](C1)OC(=O)O3)C(C)C)C
CDK_Depict_5_51	C[C@@]12CCO[C@@]1(C(=O)C2)CC3=CC=CC=C3
CDK_Depict_5_54	C1=CN(N=N1)ON2C=CN=N2
CDK_Depict_5_55	CC1=C(C=CP(C1)Cl)Cl
CDK_Depict_5_56	C=CC[Sb](CC=C)(CC=C)(Cl)Cl
CDK_Depict_5_57	CS/C(=C(/C(=C(/SC)\N)/C#N)\C#N)/N
CDK_Depict_5_58	CS(C)(C)OS(=O)(=O)F
CDK_Depict_5_59	B1=ISC[I-]C1
CDK_Depict_5_61	COC(=O)[C@@H]([C@H](C(=O)OC)O)O
CDK_Depict_5_62	C12=C(C(=C(S1)I)I)SC(=C2I)I
CDK_Depict_5_63	COC(=O)CCC/C=C\C[C@H]1[C@H]2CC[C@H](C2)[C@H]1C=O
CDK_Depict_5_64	C1=NNC(C1C#N)N
CDK_Depict_5_65	CC1=C(C=CC2=C1CCC3C2CCC4(C3CC[C@@H]4O)C)OC
CDK_Depict_5_66	O1[Al]2OP1S2
CDK_Depict_5_67	C(#N)C1=C(C(=O)NC1=O)C#N
CDK_Depict_5_68	C1=CC=PC(=C1)Br
CDK_Depict_5_69	CC1=NOC(S1)(SC)SC
CDK_Depict_5_70	CSC1=NNC(=N1)N=C2SCS2
CDK_Depict_5_71	C[C@]12CCC(CC1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4O)C)O
CDK_Depict_5_72	B([Si](C)(N(C)Cl)Cl)(Cl)Cl
CDK_Depict_5_73	C=S1C=NN=C1I=C
CDK_Depict_5_74	C1COC([C@@H](O1)Cl)Cl
CDK_Depict_5_75	CCOC(=C(F)Cl)F
CDK_Depict_5_76	C1=CC=C(C=C1)C#C[C@@H](C(F)F)O
CDK_Depict_5_77	C(=O)=[Pt]=C=O
CDK_Depict_5_78	C[Se]12(OP(=O)(O1)O2)(C)C
CDK_Depict_5_79	CN(C)CC[C@@H](C1=CC=C(C=C1)Br)C2=CC=CC=N2
CDK_Depict_5_80	C(=O)NS(=P(O)(O)Cl)NC=O
CDK_Depict_5_81	C1=CN=C(C=N1)C(Br)(Br)Br
CDK_Depict_5_82	N=[S-](=S=S=S=S=S=S=S=S=S=S=S=[Y]I)O
CDK_Depict_5_83	CSC(=S)C1=C2SC(=C(SCCOCCOCCS1)C(=S)SC)S2
CDK_Depict_5_84	[B]P(NC(=O)NC)PC
CDK_Depict_5_85	C[C@@]12CCC[C@H]1[C@@H]3CCC4=C([C@H]3CC2)C=CC(=C4)O
CDK_Depict_5_86	CCCCC(C(N)(O)O)N
CDK_Depict_5_87	C[C@@]1(CCC2C1(CCC3C2CC[C@@H]4C3(CC[C@H](C4)OC)C)C)O
CDK_Depict_5_88	[2H]S(=C(C)[O-])([2H])([2H])[2H]
CDK_Depict_5_89	C(F)(F)(F)S(=O)NP(=S)(N)N
CDK_Depict_5_90	C1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O
CDK_Depict_5_91	[2H]C12C3C1C4C2C4C3
CDK_Depict_5_92	CC(=O)OC/C=C(\F)/S(=O)CC=C(Cl)Cl
CDK_Depict_5_93	[2H][C@@]12C[C@](NN1C3=CC=CC=C3C2([2H])[2H])(C)C(=O)OCC
CDK_Depict_5_94	C1=C[Se]P=C1
CDK_Depict_5_95	C(C(SCl)Cl)(SCl)Cl
CDK_Depict_5_96	B(CC(=C)C)(CC(=C)C)SC
CDK_Depict_5_97	CCOC1(OS1)SC
CDK_Depict_5_98	CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O
CDK_Depict_5_99	C(=[P+]([O-])F)C(=O)C=[P+]([O-])F
CDK_Depict_5_100	C1=NNN=C1SP(=O)(O)O
CDK_Depict_6_1	C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1O)C(=O)O
CDK_Depict_6_2	C1=C[In]=NO1
CDK_Depict_6_3	C1C[C@@H]2C[C@H]1[C@H]3[C@@H]2CO[C@@H](C3)O
CDK_Depict_6_4	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N
CDK_Depict_6_5	C[Se][Se](C)(C)(C)(C)C
CDK_Depict_6_6	C[C@H]1CCO[C@]2(O1)[C@@H]([C@@H](CC([C@H]2Br)(C)C)C)Br
CDK_Depict_6_7	CCOC(=O)C(C(=O)O)[C@@]1(CC1(C)C)O
CDK_Depict_6_8	C1=CC(=C(C=C1Cl)C2=CC(=O)C2=O)Cl
CDK_Depict_6_9	CC(=O)O[C@H]1[C@H](O[C@H]2[C@@H]1OC(O2)(C)C)[C@H]3CSC(=O)O3
CDK_Depict_6_10	C(=C(/F)\Br)\Cl
CDK_Depict_6_11	CCC(F)(F)P(=S)(O)O
CDK_Depict_6_12	B1(OC(C(O1)C)C)SP(=S)(OCC)OCC
CDK_Depict_6_13	C[C@@H]1C[C@H]([C@@]2(O1)CCCCO2)S(=O)(=O)C3=CC=C(C=C3)C
CDK_Depict_6_14	C(=O)(C(C(C(=O)I)(F)F)(F)F)Br
CDK_Depict_6_15	C(C[C@@H](C(=O)O)N)CNC(=O)N
CDK_Depict_6_16	B(=S(=BI)=S)I
CDK_Depict_6_17	CCCCCCC#CC1=NN(N=C1)CC=C
CDK_Depict_6_18	C1C[C@H]2C[C@@H]1C[C@@H]2N(Cl)Cl
CDK_Depict_6_19	CC(C)(C)S(C)(C)NS(C)(C)C
CDK_Depict_6_20	CCCCC1=NC(=NC(=N1)Br)Br
CDK_Depict_6_21	CS(C)(C)OI
CDK_Depict_6_22	C1N(O1)S(=O)(=O)N
CDK_Depict_6_23	CCC[C@]1(C(=N[C@@H]([C@H](O1)C2=CC=CC=C2)C)C)O
CDK_Depict_6_24	[2H]C([2H])([2H])OC1(N=NC(O1)(C)C)OC
CDK_Depict_6_25	CN1C(=O)SC(=O)N1C
CDK_Depict_6_26	CC(C)(C)N(C1=CSC=C1)C2=CSC=C2
CDK_Depict_6_27	OP(=O)(O)S(=O)(=O)O
CDK_Depict_6_28	C[C@H]1[C@H](O[C@](C(=N1)C)(C2=CC=CC=C2)O)C3=CC=CC=C3
CDK_Depict_6_29	C[C@H]([C@H](C=C)O)C(=O)OC(C)C
CDK_Depict_6_30	N#S(N=S(=O)(O)F)(F)F
CDK_Depict_6_31	C(=N/OC(=O)Cl)(\C(N(F)F)(F)F)/N
CDK_Depict_6_32	CC(=O)SCC(=O)C1=CC=CN1
CDK_Depict_6_33	C1C2=CC=CC=C2[C@@H]([C@@H](C3=CC=CC=C31)O)N
CDK_Depict_6_34	C[C@@H]1CC[C@H](CC1=O)C(=C)C
CDK_Depict_6_35	C(=O)(F)SCl
CDK_Depict_6_36	COC(=O)/C=C\1/C=C[C@H]2CO[C@@H]1O2
CDK_Depict_6_37	CC[C@@H]1CCC[C@@H](C1)C
CDK_Depict_6_38	C[C@@H]1C[C@@H]2[C@H]([C@@H]([C@]3([C@H]1C=CC3=O)C)O)C(=C)C(=O)O2
CDK_Depict_6_39	CCOCCON=O
CDK_Depict_6_40	C1C([Se]C=P1)N
CDK_Depict_6_41	CC1=CC[C@@H]2[C@H](C1)C(CCC2=O)(C)C
CDK_Depict_6_42	C(P(CP(Cl)Cl)Cl)P(CP(Cl)Cl)Cl
CDK_Depict_6_43	[BH-]1=CBC2=C1B[CH+]B2
CDK_Depict_6_44	B(C(B(Cl)Cl)B(Cl)Cl)(Cl)Cl
CDK_Depict_6_45	CC12CCC3C(C1CO[C@H]2O)CCC4=C3C=CC(=C4)OC
CDK_Depict_6_46	CC(C)(C)C1=PP=C(S1)C(C)(C)C
CDK_Depict_6_47	C([C@@H](C(=O)O)N)C(=O)N
CDK_Depict_6_48	CC(C)(C)C#[Mo](Cl)(Cl)Cl
CDK_Depict_6_49	C([C@@H](C(=O)O)NC=O)S
CDK_Depict_6_50	CC1(OCC(O1)[C@H]2[C@H]3[C@@H]([C@H](O2)O)OC(O3)(C)C)C
CDK_Depict_6_51	CN(C)NC(=S)N(C)N
CDK_Depict_6_52	CP(=NP(=O)(C)C)(C)C
CDK_Depict_6_53	CN(/N=C(\N)/C(=N/N(C)C)/N)C
CDK_Depict_6_54	CC1(OC[C@@H](O1)[C@H]2[C@@H](C(=O)NN2)CCO)C
CDK_Depict_6_55	C1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O
CDK_Depict_6_56	C1=NNC(N1Br)[N+](=O)[O-]
CDK_Depict_6_57	CC1NCC(C(N1)O)C(=O)NN
CDK_Depict_6_58	CC12CC[C@@H](CC1CCC3C2CCC4(C3CCC4=O)C)O
CDK_Depict_6_59	C1(C(SSN1)Cl)Cl
CDK_Depict_6_60	CN(C)C#[Se]C
CDK_Depict_6_61	C[C@@]1([C@@H]2CC[C@H]3[C@@H]2C[C@@H]1C3)CO
CDK_Depict_6_62	CCCCSNP(=O)(N1CC1(C)C)N2CC2(C)C
CDK_Depict_6_63	CN1C(=S)N(SC1=O)C
CDK_Depict_6_64	B(CCCB(I)I)(I)I
CDK_Depict_6_65	C1=NN=NN1C2=NNN=N2
CDK_Depict_6_66	[B][B]NOI(C)C
CDK_Depict_6_67	C1=COSC(C1=O)C(=O)Cl
CDK_Depict_6_68	C1=CC(=CC=C1C[C@H](C(=O)O)N)N(CCCl)CCCl
CDK_Depict_6_69	CC(=O)NN(CC(=C)Cl)CC(=C)Cl
CDK_Depict_6_70	[Si]([P-][Si](Cl)(Cl)Cl)(Cl)(Cl)Cl
CDK_Depict_6_71	CS(=NC(=O)N)C
CDK_Depict_6_72	C[Si](C)(C)I([SiH](I)I)[Si](C)(C)C
CDK_Depict_6_73	C(=N\SC(F)(F)F)(\F)/SSC(F)(F)F
CDK_Depict_6_75	O=[Cr]1(=O)O[Cr](=O)(=O)O1
CDK_Depict_6_76	C1=CC(C=C1)(/C=C/OCC(F)(F)F)C(F)(F)F
CDK_Depict_6_77	C1=COC(=C1)P(C2=CC=CO2)Cl
CDK_Depict_6_78	CC(=O)[C@@H]([C@@H](C1=CC=CC=C1)O)C(C)(C)C
CDK_Depict_6_79	C[Si](=C1C=CC=CC1=[SiH2])C
CDK_Depict_6_81	C[C@H]1CCC(=O)[C@@]2([C@H]1CC(=CC2)C)C
CDK_Depict_6_82	C1=NN=NS1=S
CDK_Depict_6_83	C(C(CBr)Br)N=C(C(=N)N)N
CDK_Depict_6_84	C1C(C1(Cl)Cl)(OC2(C(C2(Cl)Cl)(Cl)Cl)Cl)Cl
CDK_Depict_6_85	C1=NN=C(O1)CBr
CDK_Depict_6_86	CCN(CC)P(=NCl)(C(Cl)(Cl)Cl)N(CC)CC
CDK_Depict_6_88	C([C@H]([C@H](CBr)O)O)Br
CDK_Depict_6_89	CN1CCN(CC1)[C@@H]2[C@@H](C3=CC=CC=C3CC4=CC=CC=C24)O
CDK_Depict_6_90	C[C@@H](C(C(C)C)(C(=O)OCC1=CCN2[C@@H]1[C@H](CC2)O)O)O
CDK_Depict_6_91	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)OC(C)C
CDK_Depict_6_92	COC1=CC(=C2C(=C1)C=C(OC2=O)C[C@@H](CO)O)O
CDK_Depict_6_93	CC1=C2CC=C([C@@H]2[C@@H]3[C@@H](C[C@H]1O)C(=C)C(=O)O3)CO
CDK_Depict_6_94	NN1NN1N
CDK_Depict_6_95	C1C(C(CN1N=O)Br)Br
CDK_Depict_6_96	C(=S=O)(C(F)(F)F)F
CDK_Depict_6_97	B1(C(B(C(B(C1C)Cl)C)Cl)C)Cl
CDK_Depict_6_98	CC1(CS(=O)[C@@H]2[C@H]1CCC2)C
CDK_Depict_6_99	CC(C)/C(=C(/OC)\Br)/P(Br)Br
CDK_Depict_6_100	CCC1=N[C@@H]([C@H](O[C@]1(CC)O)C2=CC=CC=C2)C
CDK_Depict_7_1	C1(=NN(C(=N1)Cl)Cl)Cl
CDK_Depict_7_2	CN[C@H](CC(=O)O)C(=O)O
CDK_Depict_7_4	C1=CC=C(C=C1)C[C@@H](C(=O)O)N
CDK_Depict_7_5	CC(=O)O[C@@H]1C[C@@H]([C@H]2[C@H](CC/C=C\CC[C@@H]1O2)O)OC(=O)C
CDK_Depict_7_6	B1(C2=CC=CC=C2B(C3=CC=CC=C31)Cl)Cl
CDK_Depict_7_7	C(=NP(=O)(Cl)Cl)=S
CDK_Depict_7_8	CCCC[Si](C(=O)O)(F)F
CDK_Depict_7_11	C(=S)(N)NOCl(=O)=O
CDK_Depict_7_12	C1=CC2=NPP=C2C=C1
CDK_Depict_7_13	C[C@@H]1S[C@@H](SSS1)C
CDK_Depict_7_14	CN(C(=CF)F)I
CDK_Depict_7_16	C[C@@H]([C@H]1[C@@H]2[C@H]([C@@H](C(=O)O1)O)OC(O2)(C)C)O
CDK_Depict_7_17	CC(=O)OOS(=O)(=O)F
CDK_Depict_7_18	C[C@@]1(CCC2C1CCC3C2CC[C@@H]4C3(CS(=O)CC4)C)O
CDK_Depict_7_19	C[Tl](C)O[Zr](=O)O[Tl](C)C
CDK_Depict_7_20	C1CS(=NC(=NC#N)CCl)CCO1
CDK_Depict_7_22	C(C(=O)/C(=N/N)/Cl)Cl
CDK_Depict_7_23	CCS(=C(C#N)C#N)CC
CDK_Depict_7_24	C(C(C#N)Br)S(=O)(=O)CBr
CDK_Depict_7_25	CCOC1=C(N=NN1OCC)P
CDK_Depict_7_26	CCCCNP(=NP(=S)(N)N)(N)N
CDK_Depict_7_28	C1=CSC(=C1)P(=O)(Cl)Cl
CDK_Depict_7_29	CC1=IC(=O)ON1
CDK_Depict_7_30	C[C@@]1(CCCCC1=C)CCC#N
CDK_Depict_7_31	C[C@@]1([C@@H]2CC[C@H]3[C@@H]2C[C@@H]1C3)O
CDK_Depict_7_32	CCP(CC)SSP(CC)CC
CDK_Depict_7_33	C[C@H](CC1=CC=CC=C1)N(C)CC#C
CDK_Depict_7_34	CCCCN(CCCC)ON(CCCC)CCCC
CDK_Depict_7_35	C1C[C@H]2[C@@H](C=C1)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl
CDK_Depict_7_37	C1=C2OC(=C1)OC(=O)OC(=O)O2
CDK_Depict_7_38	C=CC(=O)P1NP=N1
CDK_Depict_7_39	C(C(SI)(I)I)(I)I
CDK_Depict_7_40	C(=S)([Se][Na])[Se][Na]
CDK_Depict_7_41	[2H]C1=CC=CN1N(C)C
CDK_Depict_7_42	B1(C=CC=CN1Br)Br
CDK_Depict_7_43	CCC(CC)(CN)SN=O
CDK_Depict_7_44	C1C=C(OO1)C(=O)Cl
CDK_Depict_7_45	O=S(=O)(F)[SiH3]
CDK_Depict_7_46	C[C@@]1([C@@H]2CC[C@H]3[C@@H]2C[C@@H]1C3)C(=O)OC
CDK_Depict_7_47	C1=CC(=C2C=CC#S2)S#C1
CDK_Depict_7_48	C(#N)OS[Se][Te]OC#N
CDK_Depict_7_49	[O-][P+](=O)[Si]1[Si][Si][Si][Si][Si]1
CDK_Depict_7_51	[2H][Sb]([2H])([2H])([2H])[2H]
CDK_Depict_7_52	B(CC)(CC)OCCN
CDK_Depict_7_53	CCNN(NCC)NCC
CDK_Depict_7_54	[B]1[Se][B][Se][Se]1
CDK_Depict_7_55	CC(C)(C)S(=O)(=O)SS(=O)(=O)C(C)(C)C
CDK_Depict_7_56	CC(C)C(C(C)O)(C(=O)OCC1=CCN2C1[C@H](CC2)O)O
CDK_Depict_7_57	CO[C@@H]1C[C@@]23C(=CCN2CCC4=C3C=C(OC4)O)C=C1
CDK_Depict_7_58	CC1(CC1(F)Br)C=C
CDK_Depict_7_59	CCC(=S)SCN1C2=CC=CC=C2N=N1
CDK_Depict_7_60	C(Cl)(Cl)(Br)I
CDK_Depict_7_61	CP(=O)(C1=NC=CN1C=C)Cl
CDK_Depict_7_62	C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O
CDK_Depict_7_63	CCCCCCCCCCCCCCOC(=O)CSC1=NN=C(O1)SC
CDK_Depict_7_64	COC(C(C(OC)I)(F)F)I
CDK_Depict_7_65	C(/C(=C(\C#N)/Cl)/Cl)Cl
CDK_Depict_7_66	C1[C@H]([C@H]([C@@H](C(O1)O)O)O)O
CDK_Depict_7_68	C1CS(=NC2=CC=C(C=C2)Cl)CCC1Cl
CDK_Depict_7_69	CCOC1=NN=CS1
CDK_Depict_7_71	CSCC[C@@H](C(=O)O)N
CDK_Depict_7_73	CCNP1(=O)C(C(C1(C)C)C)(C)C
CDK_Depict_7_74	C1=NN(C=N1)OCSC#N
CDK_Depict_7_75	B(CC)(CC)C#CB(CC)CC
CDK_Depict_7_76	C(C(=N)N)(Br)Br
CDK_Depict_7_77	C(=NOP(=S)(N=C=S)N=C=S)=S
CDK_Depict_7_78	C1=CC(=CC=C1O)O[C@H]2C(C([C@@H](C(O2)CO)O)O)O
CDK_Depict_7_79	CC1=C(C(=O)NNC1=O)Br
CDK_Depict_7_80	CS(=O)(=O)N(OS(=O)(=O)C)Cl
CDK_Depict_7_81	C(C(=O)C(=O)C(Cl)(Cl)Cl)(Cl)Cl
CDK_Depict_7_82	C#CC1=CS[P+](=O)O1
CDK_Depict_7_83	CC(C)N=C(C(F)Br)Br
CDK_Depict_7_84	CN1CC[C@]23CCCCC2[C@@H]1CC4=C3C=C(C=C4)OC
CDK_Depict_7_85	C(OC1=NSNC1=S)S
CDK_Depict_7_86	C1CC1(CO)CSC#N
CDK_Depict_7_87	CC(=O)C(CBr)(OC)Br
CDK_Depict_7_88	COC(=O)/C(=N\S(=O)(=O)C)/C(F)(F)F
CDK_Depict_7_89	C1CC2=C3[C+]2CCC[C+]4C(=C4CCC3)C1
CDK_Depict_7_90	C1CC=CN(C1)C2=CSN=N2
CDK_Depict_7_91	C1C=CCC2=C1C(=O)C2=O
